id_interaction,id_cp_interaction,source,annotation_strategy,is_ppi,curator,directionality,classification,unique_int,ligand,from,receptor,to
682,CPI-SS0E555F91F,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13501_O00590,P13501,CCL5,O00590,ACKR2
683,CPI-SS0FD442A0E,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80098_O00590,P80098,CCL7,O00590,ACKR2
684,CPI-SS0F6F1C29E,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80075_O00590,P80075,CCL8,O00590,ACKR2
685,CPI-SS0F33890C0,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P51671_P51677,P51671,CCL11,P51677,CCR3
686,CPI-SS09DAE86C9,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q99616_P51677,Q99616,CCL13,P51677,CCR3
687,CPI-SS07D36FFB5,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q16627_P51677,Q16627,CCL14,P51677,CCR3
688,CPI-SS0223F2B31,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q16663_P51677,Q16663,CCL15,P51677,CCR3
689,CPI-SS0B0AC1603,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O00175_P51677,O00175,CCL24,P51677,CCR3
690,CPI-SS01FCCEBB9,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q9Y258_P51677,Q9Y258,CCL26,P51677,CCR3
691,CPI-SS08BFF4F9B,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P10147_P51677,P10147,CCL3,P51677,CCR3
692,CPI-SS0C6311D2D,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P16619_P51677,P16619,CCL3L1,P51677,CCR3
693,CPI-SS0F6B529A1,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13501_P51677,P13501,CCL5,P51677,CCR3
694,CPI-SS008CEEAB9,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80098_P51677,P80098,CCL7,P51677,CCR3
695,CPI-SS0DF6991A8,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80075_P51677,P80075,CCL8,P51677,CCR3
696,CPI-SS0491EECEA,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P51671_P27487,P51671,CCL11,P27487,DPP4
697,CPI-SS0AEC33FF1,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O00626_P27487,O00626,CCL22,P27487,DPP4
698,CPI-SS0FDAB7BA8,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P02778_P27487,P02778,CXCL10,P27487,DPP4
699,CPI-SS0CC738ABC,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O14625_P27487,O14625,CXCL11,P27487,DPP4
700,CPI-SS0B1B18F2D,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P48061_P27487,P48061,CXCL12,P27487,DPP4
701,CPI-SS0CDAC688B,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P19875_P27487,P19875,CXCL2,P27487,DPP4
702,CPI-SS068BC31E4,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q07325_P27487,Q07325,CXCL9,P27487,DPP4
703,CPI-SS02647DD07,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q99616_P41597,Q99616,CCL13,P41597,CCR2
704,CPI-SS093922D5A,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O15467_P41597,O15467,CCL16,P41597,CCR2
705,CPI-SS0CF0E4DE9,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13500_P41597,P13500,CCL2,P41597,CCR2
706,CPI-SS0C2E7931B,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q9Y258_P41597,Q9Y258,CCL26,P41597,CCR2
707,CPI-SS0F5AA0D9B,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80098_P41597,P80098,CCL7,P41597,CCR2
708,CPI-SS019381277,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80075_P41597,P80075,CCL8,P41597,CCR2
709,CPI-SS01CBCD4BF,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q16627_P32246,Q16627,CCL14,P32246,CCR1
710,CPI-SS0A76E2CE9,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q16663_P32246,Q16663,CCL15,P32246,CCR1
711,CPI-SS0348B76E5,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O15467_P32246,O15467,CCL16,P32246,CCR1
712,CPI-SS049DF2278,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P55773_P32246,P55773,CCL23,P32246,CCR1
713,CPI-SS0F06E4B3F,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q9Y258_P32246,Q9Y258,CCL26,P32246,CCR1
714,CPI-SS08DA48A5A,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P10147_P32246,P10147,CCL3,P32246,CCR1
715,CPI-SS0817CE2B3,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P16619_P32246,P16619,CCL3L1,P32246,CCR1
716,CPI-SS0A021DB6E,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13501_P32246,P13501,CCL5,P32246,CCR1
717,CPI-SS02CC53E89,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80098_P32246,P80098,CCL7,P32246,CCR1
718,CPI-SS087054090,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80075_P32246,P80075,CCL8,P32246,CCR1
719,CPI-SS04587A7C5,PMID:15265943,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,O15467_Q9H3N8,O15467,CCL16,Q9H3N8,HRH4
720,CPI-CS0B6CBE509,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Histamine,P19113_Q9H3N8,P19113,Histamine_byHDC,Q9H3N8,HRH4
721,CPI-SS0EDD38B58,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q92583_P51679,Q92583,CCL17,P51679,CCR4
722,CPI-SS052B38F1C,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O00626_P51679,O00626,CCL22,P51679,CCR4
723,CPI-SS0EA05941A,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13501_P51679,P13501,CCL5,P51679,CCR4
724,CPI-SS00AEC3818,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q99731_Q9NPB9,Q99731,CCL19,Q9NPB9,ACKR4
725,CPI-SS0ECD9BB5E,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O00585_Q9NPB9,O00585,CCL21,Q9NPB9,ACKR4
726,CPI-SS0CCD89E02,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O15444_Q9NPB9,O15444,CCL25,Q9NPB9,ACKR4
727,CPI-SS083B5EBAB,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O43927_Q9NPB9,O43927,CXCL13,Q9NPB9,ACKR4
728,CPI-SS09239FB26,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q99731_P32248,Q99731,CCL19,P32248,CCR7
729,CPI-SS06C0074BD,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O00585_P32248,O00585,CCL21,P32248,CCR7
730,CPI-SS0605AC9BF,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,Q99731_O00421,Q99731,CCL19,O00421,CCRL2
731,CPI-SS09EB0DFB1,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Retinoid acid,Q99969_O00421,Q99969,RARRES2,O00421,CCRL2
732,CPI-SS0DBFB8BEA,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13500_Q16570,P13500,CCL2,Q16570,ACKR1
733,CPI-SS05B7D3407,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13501_Q16570,P13501,CCL5,Q16570,ACKR1
734,CPI-SS052BBD9F9,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P09341_Q16570,P09341,CXCL1,Q16570,ACKR1
735,CPI-SS0911EECCC,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P10145_Q16570,P10145,CXCL8,Q16570,ACKR1
736,CPI-SS0079E2156,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P78556_P51684,P78556,CCL20,P51684,CCR6
737,CPI-SS039863E62,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O15444_P51686,O15444,CCL25,P51686,CCR9
738,CPI-SS0BFCF6B11,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q9Y4X3_P46092,Q9Y4X3,CCL27,P46092,CCR10
739,CPI-SS0BCCA6596,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,Q9NRJ3_P46092,Q9NRJ3,CCL28,P46092,CCR10
740,CPI-SS0C090A257,PMID:15251452,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P10147_P51681,P10147,CCL3,P51681,CCR5
741,CPI-SS0D1D95883,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13236_P51681,P13236,CCL4,P51681,CCR5
742,CPI-SS0B01D306C,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P13501_P51681,P13501,CCL5,P51681,CCR5
743,CPI-SS09C16258E,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80098_P51681,P80098,CCL7,P51681,CCR5
744,CPI-SS0C30EC0DE,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80075_P51681,P80075,CCL8,P51681,CCR5
745,CPI-SS0BDA6DD92,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,P13501_O95800,P13501,CCL5,O95800,GPR75
746,CPI-SS07AB1C381,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P02775_P25024,P02775,PPBP,P25024,CXCR1
747,CPI-SS0C62E5DD8,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P09341_P25024,P09341,CXCL1,P25024,CXCR1
748,CPI-SS0BC034428,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P42830_P25024,P42830,CXCL5,P25024,CXCR1
749,CPI-SS03818E1DD,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80162_P25024,P80162,CXCL6,P25024,CXCR1
750,CPI-SS0698C4DC4,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P10145_P25024,P10145,CXCL8,P25024,CXCR1
751,CPI-SS0C491A3C1,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P02775_P25025,P02775,PPBP,P25025,CXCR2
752,CPI-SS08102DC9E,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P09341_P25025,P09341,CXCL1,P25025,CXCR2
753,CPI-SS0F562FEA5,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P19875_P25025,P19875,CXCL2,P25025,CXCR2
754,CPI-SS09185EA8F,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P19876_P25025,P19876,CXCL3,P25025,CXCR2
755,CPI-SS00270ECE6,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P42830_P25025,P42830,CXCL5,P25025,CXCR2
756,CPI-SS093B46106,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P80162_P25025,P80162,CXCL6,P25025,CXCR2
757,CPI-SS0315F51DD,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P10145_P25025,P10145,CXCL8,P25025,CXCR2
758,CPI-SS0388C9C86,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P78423_P49238,P78423,CX3CL1,P49238,CX3CR1
759,CPI-SS080683E15,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P02778_P49682,P02778,CXCL10,P49682,CXCR3
760,CPI-SS09FAC4977,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O14625_P49682,O14625,CXCL11,P49682,CXCR3
761,CPI-SS09A1EB4B3,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,Q07325_P49682,Q07325,CXCL9,P49682,CXCR3
762,CPI-SS01A6823FA,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,NA,P02776_P49682,P02776,PF4,P49682,CXCR3
763,CPI-SS0747FCACD,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,O14625_P25106,O14625,CXCL11,P25106,ACKR3
764,CPI-SS0A28DCA72,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,P48061_P61073,P48061,CXCL12,P61073,CXCR4
765,CPI-SS0669CC233,PMID:32212206,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,O95715_P61073,O95715,CXCL14,P61073,CXCR4
766,CPI-SS0C2437E0D,PMID:24218476,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Chemokines,O43927_P32302,O43927,CXCL13,P32302,CXCR5
767,CPI-SS0B1535576,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Chemokines,Q9H2A7_O00574,Q9H2A7,CXCL16,O00574,CXCR6
768,CPI-SS0EA96C304,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholecystokinin,P06307_P32238,P06307,CCK,P32238,CCKAR
769,CPI-SS045E6542C,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Gastrin,P01350_P32238,P01350,GAST,P32238,CCKAR
770,CPI-SS00AD71822,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholecystokinin,P06307_P32239,P06307,CCK,P32239,CCKBR
771,CPI-SS0830AF8E6,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Gastrin,P01350_P32239,P01350,GAST,P32239,CCKBR
772,CPI-CS06A0713BD,HMRbase;PMID:12467577;PDB:1N83,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol,P19835_P35398,P19835,Cholesterol_byCEL,P35398,RORA
773,CPI-CS0406B0B69,HMRbase;PMID:12467577;PDB:1N83,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol,P38571_P35398,P38571,Cholesterol_byLIPA,P35398,RORA
774,CPI-CS0D81115C8,HMRbase;PMID:12467577;PDB:1N83,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol/Desmosterol,Q15392_P35398,Q15392,Cholesterol_byDHCR24,P35398,RORA
775,CPI-CS06C6527F4,HMRbase;PMID:12467577;PDB:1N83,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol/Desmosterol,Q9UBM7_P35398,Q9UBM7,Cholesterol_byDHCR7,P35398,RORA
776,CPI-CS0CDFC0C7D,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol,P19835_P51449,P19835,Cholesterol_byCEL,P51449,RORC
777,CPI-CS0F51152EA,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol,P38571_P51449,P38571,Cholesterol_byLIPA,P51449,RORC
778,CPI-CS03D61E885,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol/Desmosterol,Q15392_P51449,Q15392,Cholesterol_byDHCR24,P51449,RORC
779,CPI-CS0BEF10547,uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol/Desmosterol,Q9UBM7_P51449,Q9UBM7,Cholesterol_byDHCR7,P51449,RORC
780,CPI-CS086D3E39F,HMRbase;uniprot,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol/Desmosterol,Q9UBM7_P55055,Q9UBM7,Desmosterol_byDHCR7,P55055,NR1H2
781,CPI-CS0DC57DE37,HMRbase,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Cholesterol/Desmosterol,Q9UBM7_Q13133,Q9UBM7,Desmosterol_byDHCR7,Q13133,NR1H3
782,CPI-CC01E905EE4,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q96EP9_P02708_P11230_Q04844_Q07001,P28329_Q96EP9,Acetylcholine_byCHAT_and_SLC10A4,P02708_P11230_Q04844_Q07001,nAChR_(a1)2b1de_complex
783,CPI-CC0F96A1528,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q16572_P02708_P11230_Q04844_Q07001,P28329_Q16572,Acetylcholine_byCHAT_and_SLC18A3,P02708_P11230_Q04844_Q07001,nAChR_(a1)2b1de_complex
784,CPI-CC01B403DFA,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q9GZV3_P02708_P11230_Q04844_Q07001,P28329_Q9GZV3,Acetylcholine_byCHAT_and_SLC5A7,P02708_P11230_Q04844_Q07001,nAChR_(a1)2b1de_complex
785,CPI-CC05AF55A7C,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q96EP9_P02708_P07510_P11230_Q07001,P28329_Q96EP9,Acetylcholine_byCHAT_and_SLC10A4,P02708_P07510_P11230_Q07001,nAChR_(a1)2b1dg_complex
786,CPI-CC04345D7C5,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q16572_P02708_P07510_P11230_Q07001,P28329_Q16572,Acetylcholine_byCHAT_and_SLC18A3,P02708_P07510_P11230_Q07001,nAChR_(a1)2b1dg_complex
787,CPI-CC0CF0B806F,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q9GZV3_P02708_P07510_P11230_Q07001,P28329_Q9GZV3,Acetylcholine_byCHAT_and_SLC5A7,P02708_P07510_P11230_Q07001,nAChR_(a1)2b1dg_complex
788,CPI-CC073EF69CF,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q96EP9_P30926_P32297,P28329_Q96EP9,Acetylcholine_byCHAT_and_SLC10A4,P30926_P32297,AcetylcholineReceptor_a3b4
789,CPI-CC0A14A9CBC,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q16572_P30926_P32297,P28329_Q16572,Acetylcholine_byCHAT_and_SLC18A3,P30926_P32297,AcetylcholineReceptor_a3b4
790,CPI-CC055FABA12,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q9GZV3_P30926_P32297,P28329_Q9GZV3,Acetylcholine_byCHAT_and_SLC5A7,P30926_P32297,AcetylcholineReceptor_a3b4
791,CPI-CC0E96299D9,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q96EP9_P36544,P28329_Q96EP9,Acetylcholine_byCHAT_and_SLC10A4,P36544,nAChR_a7_complex
792,CPI-CC0A55D72E8,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q16572_P36544,P28329_Q16572,Acetylcholine_byCHAT_and_SLC18A3,P36544,nAChR_a7_complex
793,CPI-CC0A4E09DEF,uniprot;reactome;IUPHAR,curated,FALSE,JCranley,Ligand-Receptor,Signaling by Choline acetyltransferase,P28329_Q9GZV3_P36544,P28329_Q9GZV3,Acetylcholine_byCHAT_and_SLC5A7,P36544,nAChR_a7_complex
794,CPI-CS0304F03CA,uniprot;reactome;IUPHAR,curated,FALSE,KTroule,Ligand-Receptor,Signaling by Choriogonadotropin,A6NKQ9_P01215_P22888,A6NKQ9_P01215,hCGB1_complex,P22888,LHCGR
795,CPI-CS0EB8FBBDE,uniprot;reactome;IUPHAR,curated,FALSE,KTroule,Ligand-Receptor,Signaling by Choriogonadotropin,P01215_Q6NT52_P22888,P01215_Q6NT52,hCGB2_complex,P22888,LHCGR
796,CPI-CS055F9D8B7,uniprot;reactome;IUPHAR,curated,FALSE,KTroule,Ligand-Receptor,Signaling by Choriogonadotropin,P01215_P0DN86_P22888,P01215_P0DN86,hCGB3_complex,P22888,LHCGR
797,CPI-CS0FCFDA7E5,uniprot;reactome;IUPHAR,curated,FALSE,KTroule,Ligand-Receptor,Signaling by Choriogonadotropin,P01215_P0DN87_P22888,P01215_P0DN87,hCGB7_complex,P22888,LHCGR
798,CPI-CS00442A4B6,reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Choriogonadotropin,P01215_P01229_P22888,P01215_P01229,glyco_Lutropin,P22888,LHCGR
799,CPI-SS0DEF5D0CE,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,P01229_P22888,P01229,LHB,P22888,LHCGR
800,CPI-CS0BCB7C0A7,reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Choriogonadotropin,P01215_P01225_P23945,P01215_P01225,Follitropin,P23945,FSHR
801,CPI-SS035A3ADDF,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,P01225_P23945,P01225,FSHB,P23945,FSHR
802,CPI-CS057BB9EE5,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Choriogonadotropin,P01215_P01222_P16473,P01215_P01222,Thyrotropin,P16473,TSHR
803,CPI-CS08AEE70BD,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,NA,Q86YW7_Q96T91_P16473,Q86YW7_Q96T91,Thyrostimulin,P16473,TSHR
804,CPI-SS0C7833961,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,P01222_P16473,P01222,TSHB,P16473,TSHR
805,CPI-SS0DB4C4CC8,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,NA,Q6UWK7_P49685,Q6UWK7,C10orf99,P49685,GPR15
806,CPI-SS045D94D48,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,NA,Q6UWK7_Q9UGT4,Q6UWK7,C10orf99,Q9UGT4,SUSD2
807,CPI-SS0F62347D4,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Complement,O75973_O60242,O75973,C1QL1,O60242,ADGRB3
808,CPI-SS0EB51E2A2,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Complement,Q7Z5L3_O60242,Q7Z5L3,C1QL2,O60242,ADGRB3
809,CPI-SS0348885FD,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Complement,Q5VWW1_O60242,Q5VWW1,C1QL3,O60242,ADGRB3
810,CPI-SS035DE17DA,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Complement,Q86Z23_O60242,Q86Z23,C1QL4,O60242,ADGRB3
811,CPI-SS03E48EFEA,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Complement,P01024_Q16581,P01024,C3,Q16581,C3AR1
812,CPI-SS00F4019EA,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Complement,P01024_Q9P296,P01024,C3,Q9P296,C5AR2
813,CPI-SS01E4E32AC,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Complement,P0C0L4_Q9P296,P0C0L4,C4A,Q9P296,C5AR2
814,CPI-SS0A7E3A1AF,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Complement,P01031_Q9P296,P01031,C5,Q9P296,C5AR2
815,CPI-SS00581282E,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Complement,P01031_P21730,P01031,C5,P21730,C5AR1
816,CPI-SS06B1216BE,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Corticotropin-releasing factor,P06850_P34998,P06850,CRH,P34998,CRHR1
817,CPI-SS0A748917D,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Urocortin/Urotensin,P55089_P34998,P55089,UCN,P34998,CRHR1
818,CPI-SS058394CAD,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,TRUE,JCranley,Ligand-Receptor,Signaling by Urocortin/Urotensin,Q96RP3_P34998,Q96RP3,UCN2,P34998,CRHR1
819,CPI-SS0A05319F5,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Corticotropin-releasing factor,P06850_Q13324,P06850,CRH,Q13324,CRHR2
820,CPI-SS0E654708F,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Urocortin/Urotensin,P55089_Q13324,P55089,UCN,Q13324,CRHR2
821,CPI-SS0EDEEE57E,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Urocortin/Urotensin,Q96RP3_Q13324,Q96RP3,UCN2,Q13324,CRHR2
822,CPI-SS017F03E67,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Urocortin/Urotensin,Q969E3_Q13324,Q969E3,UCN3,Q13324,CRHR2
823,CPI-SS0AB1F04A0,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Colony-Stimulating factor,P09603_P07333,P09603,CSF1,P07333,CSF1R
